member_id,loan_amount,term,grade,home_ownership,annual_income,verification_status,int_rate,dti,application_type,tot_cur_bal,loan_status
14980406,5600,36,3,2,81000,1,13.65,6.77,1,14147,1
939366,30000,60,4,3,68004,1,17.49,9.63,1,,1
7225478,12000,60,4,3,55000,1,16.99,21.89,1,172831,0
42573438,18000,60,3,3,50000,1,14.99,19.40,1,187073,0
5788362,20000,60,3,2,56000,1,17.27,26.56,1,58250,0
72270685,15000,36,3,2,48000,1,13.67,26.56,1,23287,0
47854453,20000,60,4,2,62171,1,15.61,16.39,1,31369,0
71326089,5000,36,1,2,124500,1,9.17,18.29,1,109651,0
63783030,24000,60,4,2,83000,0,16.55,31.88,1,502944,0
41685835,20000,60,3,3,90000,1,13.66,23.46,1,541157,0
65006104,10000,36,1,3,54000,1,11.53,25.69,1,295656,0
27208533,6400,36,4,2,45000,0,17.57,29.41,1,108124,1
1253674,5000,36,3,1,35000,0,14.27,16.42,1,,1
63009779,10000,60,5,2,20000,1,20.99,38.50,1,33281,0
73385703,7000,36,1,3,53185,1,7.91,11.59,1,216288,0
31637588,10000,36,3,3,50000,1,14.49,13.71,1,106123,1
5237560,6000,36,3,2,83000,0,16.29,13.71,1,34497,1
43276857,8400,36,1,2,80000,1,7.49,19.61,1,41194,0
8937949,16950,36,1,2,56000,0,12.99,21.71,1,56446,0
6341921,14400,36,1,2,80000,0,7.62,10.23,1,19549,0
63018578,35000,60,5,3,81000,1,18.55,20.09,1,180351,0
67807914,3000,36,1,2,36000,1,11.53,22.03,1,40388,0
21358291,2700,36,4,1,46000,0,17.57,25.43,1,70227,1
49910049,15000,36,1,3,82000,1,10.99,11.75,1,258381,0
43845799,8975,36,5,1,46000,1,18.84,26.56,1,27220,0
42454496,2500,36,4,2,21000,1,16.49,23.13,1,24723,0
3557920,11250,60,6,2,43000,1,22.95,18.22,1,22735,0
1859326,9000,36,1,2,43000,1,14.09,15.63,1,14328,0
10783585,14000,36,1,3,130000,1,8.90,6.56,1,151107,0
7607765,23000,36,1,3,150000,1,8.90,6.07,1,468840,1
41402310,10000,36,1,2,72500,1,6.03,3.04,1,4708,0
4721690,7200,36,1,3,42000,0,7.90,8.31,1,122656,1
6207246,15600,60,4,2,49200,1,18.49,18.66,1,19877,1
69282000,6000,36,3,3,68725,1,14.33,22.00,1,263047,0
62514159,14425,60,5,2,42432,1,20.99,30.68,1,71862,0
28390815,15000,36,1,2,95000,0,6.49,20.07,1,124365,0
58064465,5000,36,3,2,36000,0,13.33,20.10,1,21121,0
34682748,25000,36,1,3,95000,1,6.49,19.32,1,148297,0
57325257,24000,36,1,2,160000,1,8.18,7.70,1,32874,0
45440963,24000,60,1,3,220000,1,8.18,10.33,1,75112,0
31246753,33300,36,4,3,162000,1,16.29,17.03,1,376138,0
49973901,8000,36,1,2,26000,0,9.99,14.36,1,5537,0
55305964,10875,36,5,2,159000,0,19.99,3.79,1,24188,0
8092644,8400,36,3,2,140000,0,15.22,19.43,1,69719,0
15209865,15850,60,3,3,51000,1,14.64,24.28,1,159439,0
42204443,35000,36,4,3,89120,1,16.49,15.66,1,40697,0
26207012,10075,36,5,3,30000,1,19.52,8.88,1,8095,0
65558051,30000,60,3,3,82000,1,13.99,12.24,1,366064,0
43237307,20000,36,1,2,2.00E+05,1,8.67,26.70,1,213954,0
4070974,18000,36,1,3,80000,0,8.90,14.42,1,210739,0
1425559,3000,36,1,2,42000,0,7.90,24.26,1,,1
9167268,3075,36,3,1,18300,1,16.20,24.52,1,33582,0
38699975,7200,36,4,1,20000,1,16.49,33.13,1,25085,0
35073079,15000,36,3,3,85000,1,14.31,33.02,1,121160,0
32328642,22825,60,5,3,65000,1,19.52,19.37,1,128656,0
71370335,18400,36,1,3,48000,1,7.26,20.00,1,26913,0
10439250,11775,36,3,2,62000,0,14.30,9.37,1,23672,0
1551759,5000,36,4,3,38000,1,17.27,17.85,1,,1
4674820,7000,36,1,3,68000,1,11.14,29.59,1,203507,0
58810488,19575,36,4,1,82368,1,17.86,22.90,1,163716,0
51231185,11200,36,3,3,110961,1,14.65,19.94,1,165726,1
46796364,12000,36,1,3,44000,0,6.39,6.11,1,183502,0
1753376,9500,36,1,3,50000,0,13.11,11.45,1,15968,1
67822239,11000,36,1,2,46000,0,8.18,30.49,1,54040,0
33749852,30000,36,1,3,95000,1,9.17,12.97,1,278870,0
51784031,3000,36,3,1,48000,0,13.99,31.93,1,92302,0
58882657,16000,60,1,1,66000,1,10.99,23.78,1,152437,0
58821981,20000,60,4,2,60000,1,15.61,19.88,1,16193,0
13128522,20000,36,4,3,70000,1,16.99,15.31,1,230077,0
9002144,20000,36,1,2,160000,1,7.62,15.10,1,131268,1
29994542,19725,60,4,3,45000,0,17.57,33.39,1,135767,0
44407132,35000,60,4,3,80000,1,16.55,9.48,1,154295,0
59801431,3200,36,1,2,52000,1,11.53,31.56,1,48385,0
49695894,20000,36,3,3,112000,0,12.29,13.84,1,210663,0
69990481,6550,36,1,2,58000,1,7.26,17.63,1,124963,0
70227412,3150,36,5,2,37500,1,18.99,22.41,1,34831,0
1491792,8500,36,3,2,174692,1,13.99,1.12,1,,1
36164509,9325,36,5,3,52000,1,18.54,28.39,1,33079,0
52566459,8000,36,1,2,47000,1,11.53,27.66,1,24878,0
18523999,13000,36,1,2,101000,1,10.99,13.36,1,36930,0
42123770,16000,36,1,2,80000,0,8.19,19.07,1,62949,0
14289284,12000,36,1,3,62000,1,10.99,29.77,1,90030,0
19135146,16000,36,3,2,50000,1,13.35,31.87,1,29880,0
67738304,25000,60,1,2,125000,0,9.17,15.43,1,164515,0
44607408,28000,36,1,3,84000,1,9.17,15.17,1,40347,0
70235583,13500,36,1,2,70000,1,5.32,5.11,1,13177,0
942479,9200,60,3,2,80000,0,12.99,15.52,1,,0
17513471,13475,60,5,3,90000,1,20.49,11.13,1,447617,0
26617398,12875,36,3,3,38000,0,14.99,24.76,1,177716,0
57934528,8175,36,1,2,18620,1,9.17,27.87,1,12305,0
690410,25000,60,3,3,159996,1,13.98,12.63,1,,1
53402890,27350,60,6,3,72000,1,25.78,22.33,1,232601,0
39143136,30000,60,3,2,90000,1,12.39,29.60,1,70078,0
41229337,21600,36,3,2,1.00E+05,1,12.39,4.37,1,19900,0
60697519,20000,36,3,2,93564,1,12.69,29.38,1,175950,0
44235147,10000,36,3,3,25000,1,13.99,31.49,1,33874,0
58853071,12000,36,1,2,56500,0,8.18,14.04,1,22444,0
59573685,35000,36,1,2,150000,1,9.99,9.16,1,37039,0
56026450,35000,60,3,3,2.00E+05,1,12.29,14.84,1,446278,0
62138852,4000,36,3,3,55000,1,14.65,4.49,1,92948,0
46856292,25000,60,1,3,178000,1,9.99,20.91,1,775376,0
22721198,5000,36,1,3,119210,1,9.17,9.70,1,221904,1
46112299,8950,36,3,2,27801,1,12.69,38.77,1,23696,0
18504231,20000,36,1,2,91000,1,8.39,13.60,1,39890,0
67976149,25000,60,4,3,103000,0,16.99,20.86,1,154730,0
43712553,28000,60,3,2,122000,1,13.99,13.40,1,55151,0
44265436,24000,36,1,2,70000,1,6.92,14.08,1,36726,1
1779755,18000,36,1,3,45000,1,7.90,17.71,1,131678,1
39930510,35000,60,3,3,103000,1,14.31,9.74,1,158221,1
2117822,10750,36,1,2,32000,0,13.11,19.73,1,18632,1
18274006,23025,36,1,1,60000,1,10.15,19.27,1,33280,0
18464865,21000,36,5,1,99000,0,19.52,20.38,1,251220,1
71157171,11200,60,3,3,75000,1,12.59,23.42,1,99581,0
45461085,15000,36,3,1,45000,1,12.29,35.09,1,32863,0
14428334,15000,36,1,3,135000,1,6.03,27.69,1,364241,0
62298973,35000,36,4,3,109000,1,17.86,9.29,1,204018,0
70326643,24000,36,1,2,89000,0,8.38,26.85,1,85343,0
72040457,8000,36,1,3,35000,1,11.22,19.47,1,55869,0
1868980,11250,36,1,2,36000,1,12.12,19.93,1,26448,1
64806405,16000,60,3,3,1.00E+05,0,12.69,10.33,1,215033,0
26797767,33700,60,5,3,93000,1,20.99,18.48,1,339858,0
35824045,18000,60,6,3,250000,1,23.43,3.98,1,1234441,1
19818150,15000,36,3,3,81000,1,13.35,6.67,1,141083,1
1608407,6000,36,3,1,64000,0,15.61,9.61,1,15485,0
58209180,23750,36,1,3,47500,1,9.99,29.04,1,102598,0
69881186,12000,36,1,3,50000,0,10.99,26.45,1,158359,0
19885935,10100,60,4,2,42000,1,18.24,29.05,1,24546,1
22541030,18900,60,4,3,64000,1,18.24,26.87,1,180586,0
25666048,16000,60,4,3,55000,1,18.24,25.01,1,58044,0
41952111,14000,36,1,2,35000,1,11.44,22.59,1,17456,0
10762006,15000,36,4,2,68000,1,17.76,32.41,1,50796,1
13349098,3000,36,4,2,45000,0,19.22,18.32,1,20858,0
58851255,24000,36,4,1,92000,1,16.55,9.74,1,16163,0
6488003,9000,36,1,3,70000,1,12.12,17.27,1,372969,0
55026137,22500,60,6,3,45000,1,21.99,36.19,1,64707,0
36013435,18550,36,5,3,130000,1,19.52,8.25,1,271565,0
59166414,18000,60,5,3,60000,1,19.99,6.67,1,185938,0
798925,1500,36,3,2,40980,0,12.23,15.26,1,,0
68348544,20175,60,3,2,110000,1,13.67,33.89,1,157226,0
41420852,16000,60,1,3,65000,0,11.99,26.64,1,244426,0
36064825,12000,36,3,3,52000,1,14.49,10.50,1,250201,0
71360314,10000,60,3,2,50000,1,12.59,27.96,1,45336,0
26977994,15000,36,1,3,144000,0,10.99,10.88,1,60407,1
37167242,13050,36,1,1,70000,1,9.49,37.39,1,54924,0
41412941,8500,36,1,2,50000,0,9.49,18.00,1,37839,0
632441,10000,36,1,2,125000,1,10.62,14.24,1,,0
58720731,25000,60,1,2,80000,1,9.17,12.14,1,18899,0
5798762,18250,36,3,3,95000,0,14.33,3.32,1,202801,0
898933,6000,36,1,1,116000,0,7.29,7.25,1,,1
67842407,23050,60,6,2,64049,1,25.78,29.79,1,66981,1
1502479,22000,36,1,1,83000,0,7.62,24.17,1,,1
70256800,28000,60,3,2,98000,1,13.67,9.89,1,27075,0
49803508,12000,36,1,2,80000,1,11.53,25.95,1,60204,0
67730687,2500,36,3,3,39000,1,12.69,24.25,1,175944,0
43449161,10950,36,3,2,30000,1,13.66,34.76,1,32356,0
59744110,5000,36,1,3,51000,0,9.17,22.99,1,212609,0
70751383,12000,36,1,3,81500,1,9.17,9.05,1,161552,0
70759752,15100,36,1,2,36000,1,10.64,18.57,1,17505,0
1272495,12000,60,1,2,45000,1,12.69,9.23,1,,0
1413184,15000,36,1,3,109000,1,9.76,18.18,1,,1
1823270,19750,60,6,1,50000,1,22.95,19.30,1,15521,0
6327339,20500,60,4,3,60000,1,17.77,32.64,1,215318,0
11974510,15000,36,3,3,45000,1,14.98,17.12,1,76675,0
14557479,12000,36,1,2,50000,0,12.49,15.70,1,20990,0
69616087,20000,36,1,2,45000,1,8.18,29.93,1,31506,0
46766174,5275,36,4,2,30000,1,17.57,21.68,1,15354,0
1573531,8000,36,1,2,70000,1,12.12,24.41,1,,1
59591303,24650,60,5,3,70000,1,19.19,32.81,1,197356,0
33679337,15000,60,4,3,45500,0,15.61,27.83,1,151870,0
12588966,24000,60,3,3,120000,1,15.61,7.22,1,508277,0
59599910,15000,36,3,3,52000,1,13.33,15.79,1,166089,0
57535983,5000,36,1,3,78000,0,7.26,20.82,1,328730,0
38691408,13000,36,1,3,89505,1,6.99,7.12,1,352961,0
64536675,18000,60,1,2,65000,1,10.99,23.67,1,195109,0
1404799,3600,36,1,3,50000,0,10.74,24.82,1,,1
629715,6000,36,1,3,55000,0,7.51,7.46,1,,1
43978105,14000,60,1,2,72000,1,10.99,19.95,1,42394,1
6407467,8875,36,1,3,70000,1,6.03,12.75,1,431407,1
7212271,6000,36,3,3,75000,1,15.80,12.74,1,215895,1
56458922,13200,36,5,3,43000,1,18.25,11.99,1,247430,0
24686158,11625,60,6,3,153151,1,25.57,21.34,1,371149,0
51320304,1500,36,4,3,42000,0,16.55,5.51,1,4185,0
69990488,21000,60,5,2,107300,1,18.49,11.40,1,30496,0
44039080,10000,36,1,2,70000,1,9.17,20.45,1,46613,1
14441445,15000,60,1,3,120000,1,9.67,7.22,1,346859,1
1793224,17000,36,1,2,69000,0,14.09,7.39,1,12438,1
58651999,34075,36,5,3,180000,1,19.19,17.91,1,186158,0
1009126,2000,36,1,3,28800,0,10.59,10.46,1,,1
51380751,12000,36,1,3,55000,0,9.17,15.58,1,195129,0
52004685,8000,36,3,2,72000,0,12.29,17.03,1,45378,0
34180489,15000,36,1,3,90000,0,7.69,17.60,1,255576,0
16671005,5000,36,1,2,42256,1,7.90,11.56,1,14516,0
39043127,15000,36,1,1,35000,1,11.99,30.09,1,98931,0
40513586,20000,36,1,2,3.00E+05,1,6.99,5.91,1,77424,0
11669064,1000,36,5,3,85000,1,20.50,12.41,1,301087,1
49901435,10000,36,1,3,148000,0,9.17,13.10,1,204350,0
43612460,14800,36,4,1,110000,1,17.86,14.42,1,20572,0
6907422,24000,60,1,3,94000,1,11.14,11.26,1,43760,1
72217220,12000,36,1,3,136000,1,7.89,10.12,1,230481,0
40090271,25000,36,1,1,87600,1,8.19,21.17,1,64424,0
64936162,4500,36,4,2,150000,1,16.99,5.33,1,35722,0
48812105,12000,36,1,3,60000,1,11.53,8.14,1,130003,0
51015910,19225,60,3,3,325000,1,14.65,13.77,1,569382,1
49799562,25000,36,3,3,115000,1,12.29,21.89,1,129046,0
25605722,8000,36,1,3,35000,1,10.99,19.89,1,100007,0
8761798,14000,60,1,3,80000,1,12.35,13.70,1,338999,0
35954616,21600,60,6,1,69000,1,24.08,19.43,1,34954,0
41410393,18000,36,1,3,57000,1,9.49,12.23,1,179582,0
46746388,20000,36,1,2,160000,1,8.18,3.11,1,15354,0
15128571,13475,60,5,3,40000,1,20.49,28.59,1,31960,0
68790889,15000,36,1,2,45000,0,7.89,23.09,1,43722,0
48073371,15000,36,3,2,35000,0,14.65,17.11,1,53169,0
71915976,24000,60,4,2,78000,1,16.99,21.43,1,47467,1
7907250,18450,60,3,3,75000,1,16.78,26.45,1,277011,0
22752162,7000,36,1,2,85000,0,7.12,12.99,1,39375,0
44266122,16500,60,7,3,34000,1,25.89,37.84,1,70697,0
64588263,12000,36,1,3,132000,0,6.24,18.85,1,459512,0
70385534,9600,36,1,3,28000,0,10.99,16.20,1,10181,0
14408029,35000,36,3,3,140000,1,14.64,19.89,1,288236,0
59105111,13000,36,1,3,36000,1,11.53,31.07,1,40494,0
25546414,28000,36,1,3,2.00E+05,1,7.69,21.32,1,1119620,0
62573891,10000,36,1,3,50000,0,11.53,31.95,1,103771,0
14440165,4750,36,3,3,30000,1,15.31,3.40,1,72539,1
64283640,10000,36,4,3,40000,1,15.61,26.61,1,56368,0
10636882,2800,36,3,1,80000,1,15.61,13.49,1,331686,1
8178382,12000,36,4,3,65000,0,18.25,14.73,1,268631,1
875609,30000,60,7,3,150000,1,21.59,22.40,1,,1
63506056,14000,36,1,2,35000,1,11.53,29.32,1,21408,0
8907749,9750,36,3,2,28000,0,16.20,26.79,1,18698,0
29833150,12000,36,3,3,69000,0,13.35,7.58,1,160139,1
42473887,35000,60,3,3,240000,1,12.39,26.72,1,751327,0
63347035,12000,36,1,3,75000,1,11.53,17.06,1,61632,0
26487600,5000,36,4,3,15350,1,17.57,13.21,1,25237,0
70885431,13000,36,1,3,1.00E+05,0,8.38,28.83,1,144622,0
69833371,10000,36,1,2,35000,1,9.17,11.11,1,11780,0
46486670,8675,36,4,2,65000,1,15.61,1.88,1,1654,0
10887201,6000,36,1,3,93600,0,7.90,12.01,1,177427,1
1263848,12000,60,3,2,50000,1,13.49,24.82,1,,1
1851759,3000,36,1,2,40000,0,12.12,19.62,1,26847,1
55820858,24000,60,3,2,70000,1,13.33,28.41,1,84876,0
43935030,20000,36,4,2,56400,1,16.99,35.21,1,52458,0
53961005,8000,36,4,3,62000,1,15.61,17.91,1,147071,0
64886595,10000,36,4,2,42000,1,17.86,38.14,1,37677,0
65502514,34000,36,1,3,128000,1,8.18,14.10,1,362232,0
73483760,7200,36,1,3,60000,0,9.17,24.60,1,92482,0
36285180,10000,36,1,1,44000,1,10.49,36.96,1,21099,0
35805417,18000,36,6,2,62000,1,23.99,12.18,1,31232,0
69584065,8500,36,3,3,47700,1,13.67,8.65,1,162622,0
57883864,20000,36,1,3,76000,1,9.99,12.22,1,15685,0
1781311,21850,36,1,2,56000,1,13.11,17.28,1,35217,0
1105184,10000,36,1,2,96000,1,10.65,4.79,1,,1
21638800,10400,60,5,2,65000,1,19.52,12.98,1,13862,1
49874840,6000,36,4,3,50000,0,17.57,39.25,1,171443,0
70428000,12000,36,1,2,58000,1,5.32,23.86,1,40211,0
9869003,14000,60,4,3,90000,1,19.52,17.56,1,47624,0
63178258,10000,36,3,1,50000,0,13.33,11.35,1,17474,0
65521555,12000,60,4,2,53000,1,17.86,31.27,1,41254,0
64567832,15300,60,6,3,45000,1,21.99,39.97,1,69585,0
53937646,8000,36,1,1,20000,1,9.17,11.52,1,4871,0
72179855,15000,36,3,3,55000,1,13.18,14.88,1,262966,0
64943670,24000,60,3,3,60000,1,13.99,23.66,1,33869,0
43236976,23075,36,3,3,385000,0,12.39,7.87,1,2051680,0
8217447,7200,36,3,2,25000,1,15.22,34.13,1,40168,1
42582826,7075,36,3,1,35000,1,14.31,13.75,1,4780,0
7032758,5000,36,3,3,50000,1,14.33,4.39,1,223359,1
21279782,13000,36,3,2,85000,0,13.35,21.44,1,75802,0
41221417,4300,36,4,3,20000,0,15.59,22.09,1,8822,0
55258635,2000,36,5,2,50000,1,18.55,18.31,1,17695,0
9877531,15000,36,1,1,76416,0,12.99,11.39,1,175182,1
16761037,20750,60,6,2,65000,1,25.57,9.92,1,17870,1
11668420,6000,36,1,2,43000,0,12.85,24.59,1,42759,1
62056776,3500,36,3,2,45000,1,12.69,18.83,1,29655,0
66533626,16000,36,1,3,104000,1,10.99,9.66,1,22696,0
67569926,14875,36,4,2,55000,1,16.99,29.43,1,43035,0
7010212,8325,36,1,2,35000,0,10.16,21.01,1,9621,1
8308270,18000,60,3,3,66900,1,14.33,18.13,1,182034,0
58834610,4200,36,1,3,60000,0,8.18,11.10,1,91870,0
20778776,20000,60,4,3,48000,1,16.99,13.35,1,233656,0
7027160,18000,36,1,2,95000,1,14.09,19.28,1,70569,0
13918352,12000,60,4,2,67000,1,18.25,23.48,1,33436,1
47833381,15625,60,1,2,34000,0,11.53,30.29,1,160967,0
59711831,7500,36,3,1,36500,0,12.29,6.87,1,30480,0
71238620,11000,60,3,2,35000,1,14.48,6.24,1,122956,0
58983155,22000,60,3,3,82500,0,12.69,15.81,1,18235,0
67870314,30000,60,3,3,135000,1,12.29,13.18,1,523816,0
41391186,20000,60,5,2,50000,1,19.99,23.04,1,24449,1
28610627,16000,60,3,2,45994,1,14.49,24.45,1,27678,0
32418043,5500,36,3,2,52000,0,12.99,16.27,1,23189,0
49745943,16000,36,1,3,60000,0,9.17,7.98,1,319370,0
1744165,15000,36,3,2,94000,1,15.80,9.28,1,17448,1
1009107,6000,36,1,3,60000,1,5.42,3.98,1,,1
41392903,18000,60,3,3,44000,1,14.31,24.50,1,143547,0
1969489,7000,36,1,3,40000,1,11.14,20.22,1,165504,1
16762359,12900,36,4,3,77000,0,17.57,17.99,1,331551,1
45058397,9000,36,3,1,35000,0,12.29,12.61,1,16945,0
11018511,10000,36,1,3,50000,1,11.99,20.31,1,145396,0
17441765,4450,36,4,2,24000,1,18.92,17.45,1,7628,0
16290492,8000,36,1,2,60000,0,7.90,19.22,1,16023,0
55487413,12000,36,1,3,90000,0,7.89,19.59,1,334570,0
44037751,12000,36,4,1,45000,0,15.61,21.76,1,27039,0
11972534,25975,36,3,3,79000,1,15.61,25.22,1,300135,0
682348,8000,60,1,3,120000,1,11.49,0.50,1,,1
64487581,14400,36,1,2,45500,1,5.32,11.95,1,15441,0
63406945,4000,36,4,2,70000,1,16.99,23.52,1,43020,0
8560914,15000,36,1,3,40000,1,10.64,15.93,1,14267,0
12346956,12000,60,3,3,108000,1,14.98,23.47,1,200947,0
42732047,19950,36,4,2,50000,1,16.49,7.80,1,39517,1
45961766,21000,36,3,3,1.00E+05,1,13.33,22.98,1,323104,0
60857334,7800,36,1,2,28896,1,6.89,23.87,1,16238,0
22441140,25000,60,4,3,78000,1,17.57,10.22,1,168329,0
14577621,14400,60,1,2,35000,1,12.99,18.45,1,40044,0
54586884,7200,36,3,3,60000,0,13.99,10.20,1,152851,0
38770782,12000,60,6,2,84000,1,22.99,22.76,1,83950,1
2631387,11000,36,1,3,50000,0,13.11,27.31,1,189558,1
26226859,20000,60,4,1,62000,1,15.61,30.38,1,37026,0
63315701,20000,36,1,3,55000,1,6.24,14.23,1,249444,0
39899915,20000,36,1,3,72509,1,6.49,28.63,1,219679,0
6797802,3250,36,4,3,12000,0,18.49,12.80,1,3917,0
35883533,30000,60,1,3,90000,1,11.99,24.16,1,159744,0
20707473,15000,36,1,3,80000,0,10.15,15.63,1,204239,0
56892590,20000,36,1,3,110000,1,7.89,21.38,1,211916,0
1679722,4000,36,1,3,150000,0,8.90,20.95,1,,1
10887796,30000,60,5,1,103000,1,21.70,15.73,1,649659,0
12019519,25000,60,3,3,120000,1,15.61,11.05,1,248348,0
67799662,10000,36,1,2,32000,1,10.99,12.45,1,13387,0
15179185,9150,36,4,3,63000,1,17.57,31.21,1,61090,0
69969220,9500,36,4,2,28000,1,15.41,32.10,1,39738,0
51944546,25000,60,1,1,120000,1,10.99,15.08,1,108741,0
49952519,2500,36,3,3,95000,0,13.99,23.08,1,183133,0
31276273,5600,36,4,2,23000,1,16.99,28.34,1,28953,0
36795188,14000,36,3,2,49000,1,12.99,10.83,1,2083,0
988053,10300,36,1,2,45000,1,10.59,10.03,1,,1
41362722,25000,60,3,3,52000,1,14.99,26.77,1,48858,0
17653798,1400,36,3,2,90000,0,14.64,5.00,1,7641,1
62364117,10175,60,4,3,54000,1,15.61,33.93,1,88149,0
66115278,9675,36,6,3,78147,1,23.99,20.44,1,285279,0
58004557,35000,36,3,3,175000,1,14.65,22.77,1,266350,0
9389008,4800,36,3,3,98500,1,15.61,12.54,1,317918,0
49992790,14325,36,1,2,61000,1,7.89,19.00,1,35547,0
65536829,20000,60,3,2,85000,1,13.33,14.12,1,109845,0
23432881,16625,36,4,3,38000,1,15.61,12.22,1,152573,1
1266788,35000,36,3,3,110000,1,14.33,11.37,1,464373,1
72147627,14000,60,3,2,56750,1,12.59,26.27,1,136494,0
16522628,12825,60,3,2,34132,1,15.61,25.00,1,11589,0
71159513,12000,60,4,2,44000,0,15.41,26.27,1,156615,0
66165376,25000,60,1,3,50000,1,10.99,18.27,1,220896,0
67822622,10000,60,3,1,72543,0,12.29,18.41,1,162212,0
49644065,5000,36,1,1,30000,1,9.17,4.68,1,3455,0
42053221,14825,60,4,3,114660,1,17.14,26.41,1,188825,0
63017599,3200,36,3,2,55000,1,13.99,13.34,1,44121,0
63007476,23400,36,3,2,75000,1,13.33,22.74,1,124109,0
30233727,35000,36,4,3,450000,1,15.61,4.24,1,1332695,1
43975607,9600,36,1,3,72000,1,9.99,9.14,1,257146,0
62056158,35000,36,1,3,199956,1,9.99,1.72,1,332717,1
37617459,30000,36,1,3,3.00E+05,1,10.49,12.44,1,532571,0
70659452,19200,36,3,2,58000,1,11.99,27.56,1,99214,0
1108562,35000,60,5,3,130000,1,18.64,10.53,1,,1
42443639,12000,60,3,2,60000,1,14.99,19.70,1,19856,0
45018390,6000,36,1,2,50000,0,6.92,9.39,1,16862,0
13337837,4000,36,1,1,42000,1,6.62,25.11,1,108141,0
43286216,24000,36,4,3,79000,1,15.59,24.90,1,229954,0
52606494,12000,36,1,2,53000,0,6.24,17.55,1,29900,0
70454867,21300,36,5,2,60000,1,19.99,25.78,1,47451,0
31306097,5000,36,1,2,34000,1,10.15,22.38,1,12041,0
60334393,20000,36,3,3,70000,1,14.65,23.09,1,111218,0
1379076,21000,36,1,2,106000,1,12.42,7.57,1,,1
8711598,10175,36,3,2,46000,1,15.88,17.11,1,18205,0
6988033,8800,36,1,3,58000,0,13.11,25.08,1,73426,0
58499359,15000,60,1,1,38000,1,9.17,11.37,1,8339,0
30204319,16000,36,1,3,85000,1,11.67,37.83,1,238645,0
2158675,12075,36,1,3,77520,1,13.11,27.41,1,269442,1
58729117,12000,60,4,2,42000,1,15.61,29.09,1,55479,0
18985114,10000,36,1,3,58000,0,11.67,21.87,1,353179,0
64233960,24000,60,5,2,90000,1,19.99,15.24,1,50540,0
1819477,7100,36,1,2,26000,1,12.12,33.05,1,48102,1
4578171,6000,36,3,3,43000,0,15.31,16.77,1,103067,0
46736816,22000,36,3,3,180000,1,13.99,9.67,1,39593,0
61437327,3000,36,3,2,52000,1,12.29,20.52,1,35919,0
35132061,15000,60,3,2,50000,1,14.49,19.06,1,31025,0
63870410,33000,36,5,3,66000,1,19.99,29.81,1,97740,0
43032770,25000,60,5,3,67000,1,19.99,25.65,1,159207,0
2641412,10000,36,3,3,54000,0,14.33,27.31,1,111939,1
66514028,3000,36,3,3,57158,1,12.69,18.62,1,149447,0
5495085,5000,36,4,2,40000,1,17.77,12.03,1,7586,1
14588732,15000,60,3,2,37000,1,15.61,33.14,1,25048,0
42432825,35000,60,4,3,82000,1,17.86,32.83,1,74795,0
1518387,8500,36,4,2,30000,0,18.55,14.80,1,,1
15570031,15175,36,4,3,50000,1,19.47,26.79,1,182475,1
60184075,22000,36,1,3,103000,0,6.24,27.61,1,305232,0
8105121,35000,60,5,3,110000,1,21.60,11.44,1,274663,0
43845574,15125,36,1,3,95000,0,6.92,17.53,1,303129,0
53342802,29200,60,3,2,67792.5,1,13.33,16.00,1,33624,0
68168975,17850,60,3,1,47000,1,12.05,7.00,1,245780,0
13897172,22250,60,5,2,62000,1,19.99,11.51,1,18149,0
31086651,16575,60,6,2,37000,0,24.08,38.53,1,184455,0
38760246,13000,36,3,3,75000,0,12.39,23.09,1,83420,1
51783547,8000,36,1,3,52000,1,9.99,33.97,1,40938,0
5337157,16200,36,1,3,1.00E+05,1,8.90,13.23,1,163459,0
26196958,20000,60,3,3,110000,1,13.35,3.90,1,347024,0
1586828,24000,60,4,2,70000,1,19.22,18.29,1,,1
57905490,12000,60,5,2,95000,1,19.19,19.15,1,33900,0
44836825,10000,36,1,2,90000,1,11.53,6.72,1,11108,0
41686145,21000,36,1,2,50000,1,8.19,26.79,1,24447,0
1704480,10050,36,1,2,30000,1,12.12,31.44,1,,1
11618094,20000,60,3,3,65000,1,15.61,13.04,1,152177,0
64726383,10000,36,3,3,108000,1,12.29,19.97,1,242499,0
18485418,20000,60,4,3,160000,1,15.61,0.33,1,187876,0
33940935,5000,36,1,2,65000,0,10.99,17.05,1,27377,0
52851909,5000,36,3,2,43000,0,13.99,24.30,1,20078,0
8104029,6000,36,1,3,57000,0,12.35,27.28,1,51845,1
63030256,20000,60,1,2,47000,0,10.99,28.88,1,26433,0
1813134,9250,36,1,2,65000,0,14.09,16.02,1,40217,1
63336183,18000,36,1,1,85000,1,10.99,22.07,1,69090,0
70538319,15000,60,3,3,50000,1,13.18,22.71,1,314302,0
59602529,23925,36,3,3,75000,1,13.99,27.36,1,184109,0
42722432,14125,36,3,2,40000,0,14.31,27.78,1,29714,0
61026826,13600,36,3,2,34000,1,13.99,27.04,1,82175,0
66442364,18400,60,4,1,40000,0,15.61,33.66,1,41940,0
4592762,8000,36,1,2,85000,1,13.11,11.25,1,32048,1
71310643,9000,36,1,2,35000,1,5.32,17.44,1,19750,0
30615334,10000,36,3,3,40000,1,13.35,30.09,1,104870,0
1591144,5000,36,3,2,39000,1,14.65,29.94,1,,1
9050977,12000,36,1,3,55000,1,11.99,21.38,1,177052,0
